Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
POL;NLD198200977;8128573;MOD;2018-08-29;2100-12-31;PL02182;WŁA-84;No name;0345;SPG3578;Y;Y;Y;Y;Y;261020840;TTW;OTB;OTM;PTB;LLD;PTM;;26.65;24.52;125.00;0.00;0.00;294.00;225.00;2;1982-06-30;MFL;;;;1981-01-01
POL;POL010101686;;MOD;2013-03-25;2021-04-19;PL01686;STŁ-10;No name;0101;;N;Y;N;N;N;;FX;FPO;GTR;GNS;;;;7.62;6.95;1.72;0.00;0.00;8.50;0.00;1;1965-05-08;MFL;;;;1959-01-01
POL;POL010101687;;MOD;2019-12-12;2100-12-31;PL01687;TRB-77;No name;0106;SPS3302;Y;Y;N;N;Y;261030680;FX;FPO;GNS;GTR;;;;8.20;7.27;3.09;0.00;0.00;20.20;0.00;1;1992-08-31;MFL;;;;1992-01-01
POL;POL010101690;;MOD;2020-02-18;2100-12-31;PL01690;STŁ-38;No name;0101;;N;Y;N;N;N;;FX;FPO;GTR;GNS;;;;7.40;6.56;1.97;0.00;0.00;30.90;0.00;4;1969-04-03;MFL;;;;1968-01-01
POL;POL010101693;;MOD;2016-02-09;2100-12-31;PL01693;STŁ-47;No name;0101;;N;Y;N;N;N;;FX;FPO;GNS;LLS;GTR;;;7.48;6.77;1.95;0.00;0.00;39.70;0.00;4;1971-03-15;MFL;;;;1970-01-01
POL;POL010102256;;MOD;2016-02-09;2022-01-02;PL02256;STŁ-8;No name;0101;;N;Y;N;N;N;;FX;FPO;GNS;GTR;LLS;;;6.88;6.12;1.01;0.00;0.00;14.70;0.00;3;1967-04-19;MFL;;;;1967-01-01
POL;POL010102261;;MOD;2018-01-24;2100-12-31;PL02261;STŁ-15;No name;0101;;N;Y;N;N;N;;FX;FPO;GNS;LLS;GTR;;;4.90;4.63;0.80;0.00;0.00;7.40;0.00;3;2014-02-13;MFL;;;;1977-01-01
POL;POL010102290;;MOD;2019-12-02;2021-04-19;PL02290;STŁ-21;No name;0101;;N;Y;N;N;N;;FX;FPO;GTR;LLS;GNS;;;6.56;5.93;1.50;0.00;0.00;36.80;0.00;2;2014-06-16;MFL;;;;2014-01-01
POL;POL010301658;;MOD;2020-02-18;2100-12-31;PL01658;DĄB-8;No name;0103;;N;Y;N;N;N;;FX;FPO;LLS;GTR;GNS;;;5.70;5.33;1.15;0.00;0.00;7.30;0.00;2;1970-05-30;MFL;;;;1970-01-01
POL;POL010301659;;MOD;2018-10-03;2100-12-31;PL01659;DĄB-9;No name;0103;;N;Y;N;N;N;;FX;FPO;GNS;;;;;9.11;8.32;3.02;0.00;0.00;17.50;0.00;3;1993-11-19;MFL;;;;1993-01-01
POL;POL010301660;;CEN;2004-05-01;2100-12-31;PL01660;DĄB-17;No name;0103;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.34;7.60;3.06;0.00;0.00;22.40;0.00;2;1994-04-25;MFL;;;;1994-01-01
POL;POL010301662;;CEN;2004-05-01;2100-12-31;PL01662;DĄB-19;No name;0103;;N;Y;N;N;N;;FX;FPO;NK;;;;;9.12;8.22;3.08;0.00;0.00;20.60;0.00;3;1991-08-26;MFL;;;;1991-01-01
POL;POL010301663;;MOD;2009-10-28;2100-12-31;PL01663;DĄB-20;No name;0103;;N;Y;N;N;N;;FX;FPO;GTR;GNS;;;;8.41;7.85;2.90;0.00;0.00;17.50;0.00;3;1993-11-15;MFL;;;;1993-01-01
POL;POL010301665;;MOD;2011-04-08;2100-12-31;PL01665;DĄB-21;No name;0103;;N;Y;N;N;N;;FX;FPO;GNS;GTR;;;;8.77;8.06;3.19;0.00;0.00;20.40;0.00;3;1999-04-09;MFL;;;;1998-01-01
POL;POL010301666;;MOD;2015-08-14;2100-12-31;PL01666;DĄB-22;No name;0103;;N;Y;N;N;N;;FX;FPO;GNS;GTR;;;;8.18;7.35;2.65;0.00;0.00;20.00;0.00;4;1983-07-07;MFL;;;;1982-01-01
POL;POL010301668;;MOD;2018-02-05;2021-06-23;PL01668;DĄB-23;No name;0103;;N;Y;N;N;N;;FX;FPO;LLS;GTR;GNS;;;8.17;7.74;2.09;0.00;0.00;16.20;0.00;3;2002-04-19;MFL;;;;2001-01-01
POL;POL010301669;;MOD;2011-04-11;2100-12-31;PL01669;DĄB-24;No name;0103;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.85;8.11;3.16;0.00;0.00;23.50;0.00;3;2003-08-27;MFL;;;;2002-01-01
POL;POL010501649;;MOD;2020-10-26;2021-08-02;PL01649;SWB-23;No name;0358;;N;Y;N;N;N;;FX;GNS;LLS;FYK;;;;10.12;9.44;6.27;0.00;0.00;22.40;0.00;3;1973-06-04;MFL;;;;1973-01-01
POL;POL010502186;;MOD;2018-06-11;2100-12-31;PL02186;WAR-1;No name;0105;;N;Y;N;N;N;;FX;GNS;FPO;LLS;;;;6.00;5.70;1.61;0.00;0.00;8.00;0.00;3;2012-06-06;MFL;;;;2011-01-01
POL;POL010600380;;MOD;2018-10-22;2100-12-31;PL00380;TRB-1;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.37;7.46;3.36;0.00;0.00;17.60;0.00;1;1987-08-19;MFL;;;;1987-01-01
POL;POL010600384;;MOD;2018-10-30;2100-12-31;PL00384;TRB-2;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.28;7.45;2.99;0.00;0.00;22.40;0.00;1;1988-01-08;MFL;;;;1988-01-01
POL;POL010600389;;MOD;2020-03-02;2100-12-31;PL00389;TRB-3;No name;0106;SPS3262;Y;Y;N;N;N;;FX;FPO;GNS;;;;;8.36;7.48;3.29;0.00;0.00;22.40;0.00;1;1989-03-10;MFL;;;;1988-01-01
POL;POL010600399;;MOD;2018-04-09;2100-12-31;PL00399;TRB-5;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.40;7.67;3.86;0.00;0.00;33.80;0.00;2;1999-07-08;MFL;;;;1996-01-01
POL;POL010600408;;MOD;2020-12-03;2100-12-31;PL00408;TRB-6;No name;0106;;N;Y;N;N;N;;FX;FYK;GNS;LLS;;;;8.10;7.35;2.99;0.00;0.00;25.80;0.00;1;2001-01-16;MFL;;;;1998-01-01
POL;POL010600435;;MOD;2019-12-12;2100-12-31;PL00435;TRB-7;No name;0106;SPS3301;Y;Y;N;N;Y;261030690;FX;FPO;GTR;GNS;;;;8.29;7.32;2.99;0.00;0.00;23.00;0.00;1;1989-03-07;MFL;;;;1989-01-01
POL;POL010600447;;MOD;2018-10-22;2022-01-25;PL00447;TRB-8;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.47;7.60;3.36;0.00;0.00;22.40;0.00;1;1974-08-08;MFL;;;;1974-01-01
POL;POL010600459;;MOD;2018-12-13;2100-12-31;PL00459;TRB-10;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;8.23;7.33;3.23;0.00;0.00;22.40;0.00;1;1985-06-12;MFL;;;;1985-01-01
POL;POL010600464;;MOD;2016-02-19;2100-12-31;PL00464;TRB-12;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;8.24;7.35;2.88;0.00;0.00;22.40;0.00;1;1989-02-09;MFL;;;;1988-01-01
POL;POL010600471;;MOD;2018-10-16;2100-12-31;PL00471;TRB-14;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.19;7.58;3.18;0.00;0.00;22.40;0.00;1;1979-02-19;MFL;;;;1978-01-01
POL;POL010600496;;MOD;2015-09-23;2100-12-31;PL00496;TRB-15;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;GTR;;;;8.29;7.46;3.03;0.00;0.00;20.50;0.00;1;1990-02-01;MFL;;;;1990-01-01
POL;POL010600510;;MOD;2009-12-03;2100-12-31;PL00510;TRB-16;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.20;7.20;2.91;0.00;0.00;21.30;0.00;1;1990-03-20;MFL;;;;1989-01-01
POL;POL010601470;;MOD;2017-12-20;2100-12-31;PL01470;TRB-17;No name;0106;;N;Y;N;N;N;;FX;FPO;GTR;LLS;;;;8.45;7.70;3.20;0.00;0.00;22.40;0.00;1;1993-06-01;MFL;;;;1992-01-01
POL;POL010601471;;MOD;2020-12-03;2100-12-31;PL01471;TRB-18;No name;0106;;N;Y;N;N;N;;FX;FYK;LLS;GTR;GNS;;;8.57;7.54;3.89;0.00;0.00;34.60;0.00;1;2000-11-27;MFL;;;;2000-01-01
POL;POL010601474;;MOD;2018-10-17;2100-12-31;PL01474;TRB-20;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.24;7.56;3.25;0.00;0.00;30.90;0.00;3;1999-05-06;MFL;;;;1992-01-01
POL;POL010601476;;MOD;2012-11-07;2100-12-31;PL01476;TRB-22;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.24;7.53;3.25;0.00;0.00;30.90;0.00;1;1999-07-22;MFL;;;;1991-01-01
POL;POL010601478;;MOD;2018-10-16;2100-12-31;PL01478;TRB-25;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;8.58;7.92;3.73;0.00;0.00;30.90;0.00;1;2001-10-09;MFL;;;;2001-01-01
POL;POL010601479;;MOD;2018-10-16;2100-12-31;PL01479;TRB-26;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.70;8.09;3.33;0.00;0.00;27.90;0.00;2;1980-02-05;MFL;;;;1979-01-01
POL;POL010601480;;MOD;2020-02-13;2100-12-31;PL01480;TRB-28;No name;0106;SPS3258;Y;Y;N;N;Y;261029710;FX;FPO;GNS;;;;;8.35;7.57;2.78;0.00;0.00;21.20;0.00;1;1975-03-12;MFL;;;;1974-01-01
POL;POL010601481;;MOD;2009-07-28;2100-12-31;PL01481;TRB-32;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.34;7.41;3.28;0.00;0.00;21.30;0.00;1;1987-03-27;MFL;;;;1986-01-01
POL;POL010601485;;MOD;2018-10-16;2100-12-31;PL01485;TRB-33;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.24;7.82;2.85;0.00;0.00;22.40;0.00;1;1990-02-23;MFL;;;;1989-01-01
POL;POL010601489;;CEN;2004-05-01;2100-12-31;PL01489;TRB-41;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.30;7.32;3.07;0.00;0.00;22.40;0.00;1;1976-04-08;MFL;;;;1976-01-01
POL;POL010601490;;MOD;2019-03-19;2100-12-31;PL01490;TRB-42;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.36;7.75;3.40;0.00;0.00;20.50;0.00;2;1993-04-21;MFL;;;;1993-01-01
POL;POL010601491;;MOD;2020-02-26;2100-12-31;PL01491;TRB-44;No name;0106;SPS3250;Y;Y;N;N;Y;261029290;FX;FPO;GNS;;;;;8.77;7.93;3.49;0.00;0.00;34.60;0.00;2;1979-06-28;MFL;;;;1978-01-01
POL;POL010601492;;MOD;2009-09-25;2100-12-31;PL01492;TRB-47;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;GTR;LLS;;;8.80;7.91;3.33;0.00;0.00;21.30;0.00;1;1990-02-15;MFL;;;;1990-01-01
POL;POL010601604;;MOD;2015-02-11;2100-12-31;PL01604;TRB-55;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.49;7.61;3.34;0.00;0.00;22.40;0.00;4;1992-02-25;MFL;;;;1992-01-01
POL;POL010601610;;MOD;2015-02-17;2100-12-31;PL01610;TRB-63;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GTR;;;;8.24;7.58;3.05;0.00;0.00;22.40;0.00;1;1996-04-24;MFL;;;;1993-01-01
POL;POL010601611;;MOD;2014-12-16;2021-01-25;PL01611;TRB-64;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;8.53;7.86;3.56;0.00;0.00;22.40;0.00;1;1981-01-19;MFL;;;;1980-01-01
POL;POL010601616;;MOD;2020-02-14;2100-12-31;PL01616;TRB-70;No name;0106;SPS3673;Y;Y;N;N;Y;261070710;FX;FPO;GNS;;;;;8.32;7.44;3.37;0.00;0.00;20.50;0.00;1;1992-04-14;MFL;;;;1991-01-01
POL;POL010601617;;CEN;2004-05-01;2100-12-31;PL01617;TRB-71;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.34;7.52;2.74;0.00;0.00;22.40;0.00;1;1974-02-07;MFL;;;;1973-01-01
POL;POL010601618;;MOD;2009-09-25;2100-12-31;PL01618;TRB-74;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;8.40;7.80;3.04;0.00;0.00;21.30;0.00;1;1995-03-01;MFL;;;;1994-01-01
POL;POL010601620;;CEN;2004-05-01;2022-01-25;PL01620;TRB-99;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.82;7.87;3.17;0.00;0.00;26.50;0.00;1;1988-04-11;MFL;;;;1987-01-01
POL;POL010601735;;MOD;2020-11-16;2100-12-31;PL01735;FRO-47;No name;0373;SPG4981;Y;Y;N;N;N;;FX;GNS;FYK;LLS;;;;10.07;8.99;5.01;0.00;0.00;22.40;0.00;1;1974-08-08;MFL;;;;1974-01-01
POL;POL010601851;;MOD;2014-04-04;2100-12-31;PL01851;TRB-35;No name;0106;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;8.53;7.90;3.44;0.00;0.00;30.90;0.00;4;2004-04-13;MFL;;;;2001-01-01
POL;POL010602178;;MOD;2018-12-17;2100-12-31;PL02178;TRB-80;No name;0106;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.25;7.43;3.70;0.00;0.00;30.90;0.00;3;2011-06-10;MFL;;;;2010-01-01
POL;POL010701462;;MOD;2011-08-23;2100-12-31;PL01462;STP-5;No name;0107;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.17;7.39;3.41;0.00;0.00;20.20;0.00;3;2000-11-09;MFL;;;;2000-01-01
POL;POL010701544;;MOD;2019-12-02;2021-11-02;PL01544;DĄB-25;No name;0103;;N;Y;N;N;N;;FX;FPO;LLS;GNS;GTR;;;6.84;6.32;2.02;0.00;0.00;22.40;0.00;4;1991-08-06;MFL;;;;1988-01-01
POL;POL010701672;;MOD;2018-11-13;2100-12-31;PL01672;STP-1;No name;0107;;N;Y;N;N;N;;FX;GNS;LLS;;;;;5.47;4.97;1.50;0.00;0.00;5.10;0.00;3;1992-12-31;MFL;;;;1992-01-01
POL;POL010701674;;MOD;2011-01-31;2021-06-09;PL01674;WOL-13;No name;0108;;N;Y;N;N;N;;FX;GNS;LLS;FPO;;;;5.93;5.26;1.83;0.00;0.00;12.70;0.00;3;1990-04-19;MFL;;;;1971-01-01
POL;POL010701676;;MOD;2013-10-28;2100-12-31;PL01676;STP-7;No name;0107;;N;Y;N;N;N;;FX;GNS;LLS;;;;;5.63;5.13;1.78;0.00;0.00;20.90;0.00;3;1999-03-17;MFL;;;;1969-01-01
POL;POL010701680;;MOD;2018-10-19;2021-06-28;PL01680;STP-26;No name;0107;;N;Y;N;N;N;;FX;GNS;FPO;LLS;;;;6.50;6.19;1.85;0.00;0.00;21.30;0.00;2;1998-02-19;MFL;;;;1997-01-01
POL;POL010701681;;MOD;2011-08-23;2100-12-31;PL01681;STP-54;No name;0107;;N;Y;N;N;N;;FX;GNS;FPO;;;;;8.20;7.56;3.06;0.00;0.00;20.20;0.00;1;1998-01-22;MFL;;;;1997-01-01
POL;POL010701739;;MOD;2019-07-22;2100-12-31;PL01739;STP-49;No name;0107;;N;Y;N;N;N;;FX;GNS;LLS;FPO;;;;5.54;5.20;1.56;0.00;0.00;15.00;0.00;3;2002-11-19;MFL;;;;1972-01-01
POL;POL010702127;;MOD;2019-03-13;2100-12-31;PL02127;STP-32;No name;0107;;N;Y;N;N;N;;FX;GNS;LLS;GTR;;;;7.33;6.85;2.72;0.00;0.00;27.90;0.00;3;2009-06-05;MFL;;;;2009-01-01
POL;POL010702130;;MOD;2012-06-28;2100-12-31;PL02130;STP-34;No name;0107;;N;Y;N;N;N;;FX;GNS;LLS;;;;;7.20;6.81;2.40;0.00;0.00;22.40;0.00;3;2009-06-05;MFL;;;;2009-01-01
POL;POL010702138;;MOD;2011-02-08;2100-12-31;PL02138;STP-21;No name;0107;;N;Y;N;N;N;;FX;GNS;FPO;LLS;GTR;;;7.18;6.64;2.35;0.00;0.00;23.10;0.00;3;2009-08-10;MFL;;;;2008-01-01
POL;POL010702143;;CST;2009-11-02;2100-12-31;PL02143;STP-10;No name;0107;;N;Y;N;N;N;;MTG;GNS;SB;FPO;LLS;;;7.30;6.87;2.68;0.00;0.00;22.40;0.00;3;2009-08-17;MFL;;;;2009-01-01
POL;POL010702242;;MOD;2018-10-31;2100-12-31;PL02242;STŁ-52;No name;0101;;N;Y;N;N;N;;FX;LLS;FPO;GNS;;;;3.70;3.43;0.34;0.00;0.00;0.00;0.00;3;2013-08-29;MFL;;;;2013-01-01
POL;POL010801507;;MOD;2014-08-28;2022-01-13;PL01507;WOL-21;No name;0108;;N;Y;N;N;N;;FX;GNS;LLS;;;;;6.00;5.23;1.33;0.00;0.00;13.20;0.00;2;1984-09-14;MFL;;;;1984-01-01
POL;POL010801508;;MOD;2020-12-09;2021-05-06;PL01508;WOL-25;No name;0108;SPS3084;Y;Y;N;N;N;;FX;GNS;LLS;FYK;;;;6.70;6.52;2.10;0.00;0.00;15.00;0.00;1;1989-02-09;MFL;;;;1989-01-01
POL;POL010801512;;MOD;2013-02-11;2100-12-31;PL01512;WOL-29;No name;0108;;N;Y;N;N;N;;FX;GNS;LLS;;;;;7.08;6.38;2.14;0.00;0.00;22.40;0.00;2;1984-04-17;MFL;;;;1983-01-01
POL;POL010801517;;MOD;2020-12-17;2021-08-26;PL01517;WOL-31;No name;0108;SPS3085;Y;Y;N;N;N;;FX;GNS;LLS;FYK;;;;6.70;6.37;1.70;0.00;0.00;15.00;0.00;1;1989-09-20;MFL;;;;1989-01-01
POL;POL010801529;;MOD;2019-12-30;2100-12-31;PL01529;WOL-51;No name;0108;SPS3108;Y;Y;N;N;N;;FX;GNS;LLS;;;;;7.20;6.51;1.75;0.00;0.00;22.40;0.00;2;1992-04-23;MFL;;;;1991-01-01
POL;POL010801539;;CEN;2004-05-01;2100-12-31;PL01539;WOL-77;No name;0108;;N;Y;N;N;N;;FX;GNS;FPO;LLS;SB;;;8.00;7.30;2.15;0.00;0.00;22.40;0.00;2;1985-02-27;MFL;;;;1984-01-01
POL;POL010801696;;MOD;2020-02-14;2021-08-30;PL01696;WOL-78;No name;0108;SPS3111;Y;Y;N;N;N;;FX;GNS;FPO;LLS;;;;5.70;5.35;1.56;0.00;0.00;13.40;0.00;2;1994-03-18;MFL;;;;1993-01-01
POL;POL010802188;;MOD;2019-12-30;2021-12-20;PL02188;WOL-12;No name;0108;SR3170;Y;Y;N;N;N;;FX;GNS;LLS;FPO;;;;6.01;5.74;1.78;0.00;0.00;7.40;0.00;3;2012-07-02;MFL;;;;2011-01-01
POL;POL010802288;;MOD;2020-02-14;2100-12-31;PL02288;WOL-42;No name;0108;SPS3186;Y;Y;N;N;N;;FX;GNS;LLS;FPO;;;;5.50;5.03;0.77;0.00;0.00;2.94;0.00;2;1992-06-29;MFL;;;;1991-01-01
POL;POL011101697;;CEN;2004-05-01;2100-12-31;PL01697;KAM-1;No name;0111;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.75;7.55;3.78;0.00;0.00;38.00;0.00;2;1987-09-22;MFL;;;;1987-01-01
POL;POL011101699;;CEN;2004-05-01;2100-12-31;PL01699;KAM-4;No name;0111;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.50;7.53;3.49;0.00;0.00;22.40;0.00;2;1985-01-01;MFL;;;;1985-01-01
POL;POL011101700;;MOD;2018-11-19;2100-12-31;PL01700;KAM-6;No name;0111;;N;Y;N;N;N;;FX;FPO;GNS;;;;;7.30;6.84;2.57;0.00;0.00;17.70;0.00;3;1994-03-02;MFL;;;;1973-01-01
POL;POL011101701;;MOD;2020-02-17;2100-12-31;PL01701;DZI-30;No name;0120;SPS2945;Y;Y;N;N;N;;FX;FPO;LLS;LLD;GNS;;;8.00;7.60;3.91;0.00;0.00;22.40;0.00;3;1994-03-08;MFL;;;;1974-01-01
POL;POL011101704;;MOD;2013-03-01;2100-12-31;PL01704;KAM-13;No name;0111;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.70;7.93;2.74;0.00;0.00;20.50;0.00;3;1993-05-26;MFL;;;;1993-01-01
POL;POL011101705;;MOD;2011-05-31;2100-12-31;PL01705;KAM-16;No name;0111;;N;Y;N;N;N;;FX;FPO;GNS;;;;;7.00;6.49;1.79;0.00;0.00;14.70;0.00;3;1989-09-05;MFL;;;;1972-01-01
POL;POL011201644;;MOD;2019-05-07;2100-12-31;PL01644;MIW-1;No name;0112;;N;Y;N;N;N;;FX;GNS;FPO;LLS;;;;5.51;5.22;0.95;0.00;0.00;22.40;0.00;3;1993-02-15;MFL;;;;1980-01-01
POL;POL011202145;;CST;2009-12-16;2100-12-31;PL02145;MIW-8;No name;0112;;N;Y;N;N;N;;FX;FPO;GNS;LLS;;;;3.89;3.58;0.50;0.00;0.00;2.00;0.00;3;2009-12-14;MFL;;;;2009-01-01
POL;POL011202146;;CST;2009-12-16;2100-12-31;PL02146;MIW-9;No name;0112;;N;Y;N;N;N;;FX;FPO;LLS;GNS;;;;3.90;3.58;0.48;0.00;0.00;1.70;0.00;3;2009-12-14;MFL;;;;2009-01-01
POL;POL011202279;;MOD;2019-02-01;2100-12-31;PL02279;MIW-10;No name;0112;;N;Y;N;N;N;;FX;GNS;LLS;;;;;4.54;4.26;0.80;0.00;0.00;2.50;0.00;3;2014-02-17;MFL;;;;1970-01-01
POL;POL011401347;;MOD;2015-09-30;2100-12-31;PL01347;LBN-3;No name;0114;;N;Y;N;N;N;;FX;FPO;GNS;;;;;8.25;7.38;3.69;0.00;0.00;20.50;0.00;3;2000-06-08;MFL;;;;2000-01-01
POL;POL011401352;;MOD;2020-12-15;2100-12-31;PL01352;JAS-62;No name;0338;SPG4989;Y;Y;N;N;N;;FX;GNS;LLS;FPO;FYK;FPN;;10.04;9.20;5.99;0.00;0.00;22.40;0.00;3;1988-01-29;MFL;;;;1987-01-01
POL;POL011401360;;MOD;2017-07-07;2100-12-31;PL01360;LBN-9;No name;0114;;N;Y;N;N;N;;FX;GNS;LLS;;;;;7.50;7.03;2.47;0.00;0.00;29.00;0.00;3;2002-09-20;MFL;;;;1991-01-01
POL;POL011401366;;MOD;2020-01-23;2100-12-31;PL01366;LBN-16;No name;0114;SPS3361;Y;Y;N;N;N;;FX;FPO;GNS;;;;;8.24;7.61;3.30;0.00;0.00;22.40;0.00;1;1988-06-30;MFL;;;;1988-01-01
POL;POL011401385;;CEN;2004-05-01;2021-09-14;PL01385;LBN-34;No name;0114;;N;Y;N;N;N;;FX;GNS;LLS;;;;;8.30;7.66;2.85;0.00;0.00;21.20;0.00;1;1974-12-31;MFL;;;;1974-01-01
POL;POL011401389;;CEN;2004-05-01;2021-09-13;PL01389;LBN-36;No name;0114;;N;Y;N;N;N;;FX;GNS;LLS;;;;;6.15;5.60;1.22;0.00;0.00;18.00;0.00;3;1998-01-15;MFL;;;;1970-01-01
POL;POL011401912;;MOD;2016-11-16;2100-12-31;PL01912;LBN-6;No name;0114;;N;Y;N;N;N;;FX;FPO;GNS;;;;;9.26;8.39;4.69;0.00;0.00;38.20;0.00;3;2004-04-23;MFL;;;;2004-01-01
